id,fecha,hora,estado,estado_de_venta,cliente,dpi,combo_o_single,departamento,municipio,codigo_tv,codigo_velocidad,codigo_tel,equipo_adicional,direccion_instalacion,codigo_combo_o_single,costo_instalacion,motivo_de_rechazo,codigo_pago,numero_servicio,premium_adicionales,numero_anexo,cancelado,no_ot,plan,orden,msisdn,cancelada
1503688,2021-09-21 09:07:47.0,09:07,contactInfo,PENDIENTE,"ANTONIO HERRERA GONZALEZ MASCULINO SEXO ",2198410550101,combo,GUATEMALA,,416,,,,BOULEVARD TEST,HH-HFC-856,200,,,Test,17-Detalle de llamadas-326-PLAN TIVO MINI ADICIONAL 2-380-HBO Max HD 2M-815-TRIPARTITA-816-BUZON DE VOZ-817-DESVIO DE LLAMADA INCONDICIONAL-818-DESVIO DE LLAMADA OCUPADO-819-IDENTIFICADOR DE LLAMADA-820-LLAMADA EN ESPERA-821-TRANSFERENCIA DE LLAMADA-906-PAQUETE HP HD,,,,HH-HFC-856,1503688,,No
1503689,2021-09-21 09:15:17.0,09:15,serviceAddress,PENDIENTE,"ANTONIO HERRERA GONZALEZ MASCULINO SEXO ",2198410550101,single,GUATEMALA,,,,,,BOULEVARD TEST,,,,,test,,,,,,1503689,,No
1503694,2021-09-21 09:58:07.0,09:58,address,PENDIENTE,"CRISTIAN GUSTAVO XUM CASTRO ",2226100180301,single,,,,,,,CALLE 1,,,,,,,,,,,1503694,,No
1503695,2021-09-21 10:12:27.0,10:12,RECHAZADA,RECHAZADA,"ANTOHIO HERRERA GONZ ",2198410550101,combo,GUATEMALA,,416,,,,AVENIDA TEST,HH-HFC-861,200,,123,G08438,17-Detalle de llamadas-202-Paquete HBO HD OneTV-211-Paquete FOX HD OneTV-815-TRIPARTITA-816-BUZON DE VOZ-817-DESVIO DE LLAMADA INCONDICIONAL-818-DESVIO DE LLAMADA OCUPADO-819-IDENTIFICADOR DE LLAMADA-820-LLAMADA EN ESPERA-821-TRANSFERENCIA DE LLAMADA-855-Caja adicional Tivo Mini-907-PLAN ONETV,,,,HH-HFC-861,1503695,,Si
1503695,2021-09-21 10:12:27.0,10:12,RECHAZADA,RECHAZADA,"ANTOHIO HERRERA GONZ ",2198410550101,combo,GUATEMALA,,451,,,,AVENIDA TEST,HH-HFC-861,200,,123,G08438,17-Detalle de llamadas-202-Paquete HBO HD OneTV-211-Paquete FOX HD OneTV-815-TRIPARTITA-816-BUZON DE VOZ-817-DESVIO DE LLAMADA INCONDICIONAL-818-DESVIO DE LLAMADA OCUPADO-819-IDENTIFICADOR DE LLAMADA-820-LLAMADA EN ESPERA-821-TRANSFERENCIA DE LLAMADA-855-Caja adicional Tivo Mini-907-PLAN ONETV,,,,HH-HFC-861,1503695,,Si
1503696,2021-09-22 15:24:05.0,15:24,appointment,PENDIENTE,"CRISTIAN GUSTAVO XUM CASTRO ",2226100180301,combo,GUATEMALA,,647,,,,CALLE 1,HH-HFC-L09,200,,123456896879,1062415,905-PAQUETE FOX+ HD-906-PAQUETE HP HD,,,,HH-HFC-L09,1503696,,No
1503696,2021-09-22 15:24:05.0,15:24,appointment,PENDIENTE,"CRISTIAN GUSTAVO XUM CASTRO ",2226100180301,combo,GUATEMALA,,106,,,,CALLE 1,HH-HFC-L09,200,,123456896879,1062415,905-PAQUETE FOX+ HD-906-PAQUETE HP HD,,,,HH-HFC-L09,1503696,,No
1503700,2021-09-21 11:27:19.0,11:27,address,PENDIENTE,"ANTONIO HERRERA GONZALEZ MASCULINO SEXO ",2198410550101,single,,,,,,,BOULEVARD QWERTY,,,,,,,,,,,1503700,,No
1503703,2021-09-21 11:54:50.0,11:54,address,PENDIENTE,"ANTONIO HERRERA GONZALEZ MASCULINO SEXO ",2198410550101,single,,,,,,,BOULEVARD QWERTY,,,,,,,,,,,1503703,,No
1503704,2021-09-21 18:12:51.0,18:12,created,PENDIENTE,"TEST TEST ",2198410550101,single,,,,,,,,,,,,,,,,,,1503704,,No
1503705,2021-09-21 18:13:40.0,18:13,created,PENDIENTE,"TEST TEST ",2198410550101,single,,,,,,,,,,,,,,,,,,1503705,,No
1503707,2021-09-21 14:38:15.0,14:38,serviceAddress,PENDIENTE,"ANTONIO HERRERA GONZALEZ MASCULINO SEXO ",2198410550101,single,GUATEMALA,,,,,,BOULEVARD QWERTY,,,,,G08438,,,,,,1503707,,No
1503708,2021-09-21 15:15:10.0,15:15,address,PENDIENTE,"ANTONIO HERRERA GONZALEZ MASCULINO SEXO ",2198410550101,single,,,,,,,BOULEVARD QWERTY,,,,,,,,,,,1503708,,No
1503709,2021-09-21 15:49:43.0,15:49,address,PENDIENTE,"ANTONIO HERRERA GONZALEZ MASCULINO SEXO ",2198410550101,single,,,,,,,BOULEVARD QWERTY,,,,,,,,,,,1503709,,No
1503712,2021-09-22 06:41:29.0,06:41,created,PENDIENTE,"SDFD SFD ",2198410550101,single,,,,,,,,,,,,,,,,,,1503712,,No
1503713,2021-09-22 06:42:53.0,06:42,created,PENDIENTE,"VFDV CVCVF ",2198410550101,single,,,,,,,,,,,,,,,,,,1503713,,No
1503501,2021-09-17 11:37:07.0,11:37,created,PENDIENTE,"TEST TEST ",2198410550101,single,,,,,,,,,,,,,,,,,,1503501,,No
1503506,2021-09-17 05:58:16.0,05:58,address,PENDIENTE,"TEST TEST ",2198410550101,single,,,,,,,BOULEVARD TEST,,,,,,,,,,,1503506,,No
1503511,2021-09-17 12:05:45.0,12:05,created,PENDIENTE,"ALL ACCOUNT ",2198410550101,single,,,,,,,,,,,,,,,,,,1503511,,No
1503527,2021-09-17 12:52:57.0,12:52,created,PENDIENTE,"TES TEST ",2198410550101,single,,,,,,,,,,,,,,,,,,1503527,,No
1503529,2021-09-17 12:55:39.0,12:55,created,PENDIENTE,"TES TEST ",2198410550101,single,,,,,,,,,,,,,,,,,,1503529,,No
1503534,2021-09-17 07:17:57.0,07:17,address,PENDIENTE,"TEST TEST ",2198410550101,single,,,,,,,BOULEVARD RR,,,,,,,,,,,1503534,,No
1503536,2021-09-17 13:24:27.0,13:24,created,PENDIENTE,"TEST TESTNAME ",2198410550101,single,,,,,,,,,,,,,,,,,,1503536,,No
1503539,2021-09-17 15:00:15.0,15:00,created,PENDIENTE,"JORDAN ABSALON SANTOS PETERSON ",2198419440101,single,,,,,,,,,,,,,,,,,,1503539,,No
1503540,2021-09-17 15:00:55.0,15:00,created,PENDIENTE,"CRISTIAN GUSTAVO XUM CASTRO ",2226100180301,single,,,,,,,,,,,,,,,,,,1503540,,No
1503588,2021-09-20 13:48:18.0,13:48,created,PENDIENTE,"DFG GD ",2198410550101,single,,,,,,,,,,,,,,,,,,1503588,,No
1503602,2021-09-20 08:52:58.0,08:52,customerInfo,PENDIENTE,"ANTONIO HERRERA GONZALEZ MASCULINO SEXO ",2198410550101,single,,,,,,,BOULEVARD QWERTY,,,,,,,,,,,1503602,,No
1503603,2021-09-20 08:54:45.0,08:54,customerInfo,PENDIENTE,"ANTONIO HERRERA GONZALEZ MASCULINO SEXO ",2198410550101,single,GUATEMALA,,,,,,BOULEVARD QWERTY,,,,,,,,,,,1503603,,No
1503613,2021-09-20 10:03:57.0,10:03,customerInfo,PENDIENTE,"ANTONIO HERRERA GONZALEZ MASCULINO SEXO ",2198410550101,single,GUATEMALA,,,,,,AVENIDA SDS,,,,,,,,,,,1503613,,No
1503640,2021-09-21 03:26:01.0,03:26,address,PENDIENTE,"SDFDF FDFDS ",2198410550101,single,,,,,,,AVENIDA 32,,,,,,,,,,,1503640,,No
1503642,2021-09-21 03:24:52.0,03:24,address,PENDIENTE,"TESTR TEST ",2198410550102,single,,,,,,,BOULEVARD QQ,,,,,,,,,,,1503642,,No
1503643,2021-09-21 03:32:03.0,03:32,contactInfo,PENDIENTE,"ANTONIO HERRERA GONZALEZ MASCULINO SEXO ",12121212,combo,,,416,,,,BOULEVARD QWERTY,HH-HFC-861,200,,,G08438,17-Detalle de llamadas-202-Paquete HBO HD OneTV-211-Paquete FOX HD OneTV-815-TRIPARTITA-816-BUZON DE VOZ-817-DESVIO DE LLAMADA INCONDICIONAL-818-DESVIO DE LLAMADA OCUPADO-819-IDENTIFICADOR DE LLAMADA-820-LLAMADA EN ESPERA-821-TRANSFERENCIA DE LLAMADA-855-Caja adicional Tivo Mini-888-Paquete FSN HD-907-PLAN ONETV,,,,HH-HFC-861,1503643,,No
1503643,2021-09-21 03:32:03.0,03:32,contactInfo,PENDIENTE,"ANTONIO HERRERA GONZALEZ MASCULINO SEXO ",12121212,combo,,,451,,,,BOULEVARD QWERTY,HH-HFC-861,200,,,G08438,17-Detalle de llamadas-202-Paquete HBO HD OneTV-211-Paquete FOX HD OneTV-815-TRIPARTITA-816-BUZON DE VOZ-817-DESVIO DE LLAMADA INCONDICIONAL-818-DESVIO DE LLAMADA OCUPADO-819-IDENTIFICADOR DE LLAMADA-820-LLAMADA EN ESPERA-821-TRANSFERENCIA DE LLAMADA-855-Caja adicional Tivo Mini-888-Paquete FSN HD-907-PLAN ONETV,,,,HH-HFC-861,1503643,,No
1503645,2021-09-21 03:32:59.0,03:32,address,PENDIENTE,"CCV CVVC ",2198410550101,single,,,,,,,CARRETERA 76 CALLE 65,,,,,,,,,,,1503645,,No
1503653,2021-09-21 03:47:38.0,03:47,serviceAddress,PENDIENTE,"ANTONIO HERRERA GONZALEZ MASCULINO SEXO ",2198410550101,single,GUATEMALA,,,,,,AVENIDA TEST,,,,,G08438,,,,,,1503653,,No
1503654,2021-09-21 03:48:40.0,03:48,address,PENDIENTE,"DSF DSF ",2198410550101,single,,,,,,,CALZADA 2,,,,,,,,,,,1503654,,No
1503658,2021-09-21 04:03:11.0,04:03,address,PENDIENTE,"TEST TEST ",2198410550102,single,,,,,,,BOULEVARD TEST,,,,,,,,,,,1503658,,No
1503683,2021-09-21 07:45:45.0,07:45,serviceAddress,PENDIENTE,"TEST TEST ",2198410550101,single,GUATEMALA,,,,,,BOULEVARD TEST,,,,,74646,,,,,,1503683,,No
1503684,2021-09-21 14:46:10.0,14:46,created,PENDIENTE,"TESR TESR ",2198410550101,single,,,,,,,,,,,,,,,,,,1503684,,No
1503686,2021-09-21 08:53:16.0,08:53,address,PENDIENTE,"TRST ANIL ",2198410550101,single,,,,,,,CALLE TEST,,,,,,,,,,,1503686,,No
1503702,2021-09-21 11:44:08.0,11:44,address,PENDIENTE,"DVSV VDD ",2198410550101,single,,,,,,,BOULEVARD 3,,,,,,,,,,,1503702,,No
1503706,2021-09-21 14:27:04.0,14:27,address,PENDIENTE,"ABU SALIM ",1584641920101,single,,,,,,,CALLE 17,,,,,,,,,,,1503706,,No
1503711,2021-09-22 06:40:01.0,06:40,created,PENDIENTE,"FGDG DGF ",2198410550101,single,,,,,,,,,,,,,,,,,,1503711,,No
1503714,2021-09-22 06:44:09.0,06:44,created,PENDIENTE,"VF CDS ",2198410550101,single,,,,,,,,,,,,,,,,,,1503714,,No
1503715,2021-09-22 00:54:04.0,00:54,address,PENDIENTE,"DFDS DFDS ",2198410550101,single,,,,,,,CALLEJON 4,,,,,,,,,,,1503715,,No
1503717,2021-09-22 07:16:36.0,07:16,created,PENDIENTE,"TEST TEST ",2198410550101,single,,,,,,,,,,,,,,,,,,1503717,,No
1503505,2021-09-17 05:55:37.0,05:55,address,PENDIENTE,"NAME SURNAME ",2198410550101,single,,,,,,,BOULEVARD TEST,,,,,,,,,,,1503505,,No
1503507,2021-09-17 05:59:21.0,05:59,address,PENDIENTE,"ANTONIO HERRERA GONZALEZ MASCULINO SEXO ",2198410550101,single,,,,,,,BOULEVARD TEST,,,,,,,,,,,1503507,,No
1503525,2021-09-17 12:48:18.0,12:48,created,PENDIENTE,"ALL ACCOUNT ",2198410550102,single,,,,,,,,,,,,,,,,,,1503525,,No
1503528,2021-09-17 12:53:48.0,12:53,created,PENDIENTE,"TES TEST ",2198410550101,single,,,,,,,,,,,,,,,,,,1503528,,No
1503541,2021-09-17 18:16:31.0,18:16,created,PENDIENTE,"DANTE VILLATORO LOPEZ ",1614689690101,single,,,,,,,,,,,,,,,,,,1503541,,No
1503543,2021-09-17 12:24:51.0,12:24,address,PENDIENTE,"MARCO RENE VILLATORO LOPEZ ",2560107490101,single,,,,,,,AVENIDA 12B CASA NO 2-50,,,,,,,,,,,1503543,,No
1503567,2021-09-20 04:49:56.0,04:49,serviceAddress,PENDIENTE,"ANTONIO HERRERA GONZALEZ MASCULINO SEXO ",3001594710101,single,GUATEMALA,,,,,,CARRETERA 10 10-22 SAN FERNANDO,,,,,4343434434343,,,,,,1503567,,No
1503570,2021-09-20 06:15:58.0,06:15,serviceAddress,PENDIENTE,"ANTONIO HERRERA GONZALEZ MASCULINO SEXO ",3001594710101,single,GUATEMALA,,,,,,CALLEJON 10 10-22 SAN FERNANDO,,,,,4343434434343,,,,,,1503570,,No
1503572,2021-09-20 05:17:41.0,05:17,address,PENDIENTE,"TEST TEST ",2198410550101,single,,,,,,,BOULEVARD TEST,,,,,,,,,,,1503572,,No
1503576,2021-09-20 06:13:05.0,06:13,address,PENDIENTE,"TEST TEST ",2198410550101,single,,,,,,,BOULEVARD AEDS,,,,,,,,,,,1503576,,No
1503583,2021-09-20 06:27:56.0,06:27,address,PENDIENTE,"ANTONIO HERRERA GONZALEZ MASCULINO SEXO ",2198410550101,single,,,,,,,CALLEJON SS,,,,,,,,,,,1503583,,No
1503592,2021-09-20 08:10:43.0,08:10,address,PENDIENTE,"ANTONIO HERRERA GONZALEZ MASCULINO SEXO ",2198410550101,single,,,,,,,BOULEVARD QWERTY,,,,,,,,,,,1503592,,No
1503593,2021-09-20 08:13:02.0,08:13,address,PENDIENTE,"SDFDSF DDSV ",2198410550101,single,,,,,,,CALLE 33,,,,,,,,,,,1503593,,No
1503601,2021-09-20 08:51:11.0,08:51,address,PENDIENTE,"ANTONIO HERRERA GONZALEZ MASCULINO SEXO ",2198410550101,single,,,,,,,BOULEVARD QWERTY,,,,,,,,,,,1503601,,No
1503605,2021-09-20 09:32:59.0,09:32,address,PENDIENTE,"TEST TEST ",2198410550102,single,,,,,,,BOULEVARD SFD,,,,,,,,,,,1503605,,No
1503606,2021-09-20 09:39:13.0,09:39,customerInfo,PENDIENTE,"ANTONIO HERRERA GONZALEZ MASCULINO SEXO ",2198410550101,single,GUATEMALA,,,,,,BOULEVARD TEST,,,,,,,,,,,1503606,,No
1503607,2021-09-20 09:47:38.0,09:47,customerInfo,PENDIENTE,"ANTONIO HERRERA GONZALEZ MASCULINO SEXO ",2198410550101,single,GUATEMALA,,,,,,BOULEVARD QWERTY,,,,,,,,,,,1503607,,No
1503608,2021-09-20 09:51:58.0,09:51,address,PENDIENTE,"ANTONIO HERRERA GONZALEZ MASCULINO SEXO ",2198410550101,single,,,,,,,BOULEVARD QWERTY,,,,,,,,,,,1503608,,No
1503618,2021-09-20 10:16:34.0,10:16,customerInfo,PENDIENTE,"ANTONIO HERRERA GONZALEZ MASCULINO SEXO ",2198410550101,single,GUATEMALA,,,,,,BOULEVARD QWERTY,,,,,,,,,,,1503618,,No
1503619,2021-09-20 10:25:57.0,10:25,customerInfo,PENDIENTE,"ANTONIO HERRERA GONZALEZ MASCULINO SEXO ",2198410550101,single,GUATEMALA,,,,,,BOULEVARD SD,,,,,,,,,,,1503619,,No
1503644,2021-09-21 03:29:22.0,03:29,customerInfo,PENDIENTE,"ANTONIO HERRERA GONZALEZ MASCULINO SEXO ",2198410550101,single,GUATEMALA,,,,,,BOULEVARD TEST,,,,,,,,,,,1503644,,No
1503648,2021-09-21 09:36:25.0,09:36,created,PENDIENTE,"TEST TESY ",1614689690101,single,,,,,,,,,,,,,,,,,,1503648,,No
1503662,2021-09-21 04:19:44.0,04:19,address,PENDIENTE,"TEST TEST ",2198410550101,single,,,,,,,AVENIDA TEST,,,,,,,,,,,1503662,,No
1503664,2021-09-21 05:24:34.0,05:24,contactInfo,PENDIENTE,"FIRST NAME LAST ",1614689690101,combo,,,416,,,,CALZADA TEST,HH-HFC-861,200,,,G08438,17-Detalle de llamadas-202-Paquete HBO HD OneTV-211-Paquete FOX HD OneTV-815-TRIPARTITA-816-BUZON DE VOZ-817-DESVIO DE LLAMADA INCONDICIONAL-818-DESVIO DE LLAMADA OCUPADO-819-IDENTIFICADOR DE LLAMADA-820-LLAMADA EN ESPERA-821-TRANSFERENCIA DE LLAMADA-855-Caja adicional Tivo Mini-888-Paquete FSN HD-907-PLAN ONETV,,,,HH-HFC-861,1503664,,No
1503664,2021-09-21 05:24:34.0,05:24,contactInfo,PENDIENTE,"FIRST NAME LAST ",1614689690101,combo,,,451,,,,CALZADA TEST,HH-HFC-861,200,,,G08438,17-Detalle de llamadas-202-Paquete HBO HD OneTV-211-Paquete FOX HD OneTV-815-TRIPARTITA-816-BUZON DE VOZ-817-DESVIO DE LLAMADA INCONDICIONAL-818-DESVIO DE LLAMADA OCUPADO-819-IDENTIFICADOR DE LLAMADA-820-LLAMADA EN ESPERA-821-TRANSFERENCIA DE LLAMADA-855-Caja adicional Tivo Mini-888-Paquete FSN HD-907-PLAN ONETV,,,,HH-HFC-861,1503664,,No
1503670,2021-09-21 05:57:10.0,05:57,RECHAZADA,RECHAZADA,"ANTONIO HERRERA GONZALEZ MASCULINO SEXO ",2198410550101,combo,GUATEMALA,,416,,,,BOULEVARD TEST,HH-HFC-861,200,,123,014D868216,17-Detalle de llamadas-202-Paquete HBO HD OneTV-211-Paquete FOX HD OneTV-815-TRIPARTITA-816-BUZON DE VOZ-817-DESVIO DE LLAMADA INCONDICIONAL-818-DESVIO DE LLAMADA OCUPADO-819-IDENTIFICADOR DE LLAMADA-820-LLAMADA EN ESPERA-821-TRANSFERENCIA DE LLAMADA-855-Caja adicional Tivo Mini-888-Paquete FSN HD-906-PAQUETE HP HD-907-PLAN ONETV,,,,HH-HFC-861,1503670,,Si
1503670,2021-09-21 05:57:10.0,05:57,RECHAZADA,RECHAZADA,"ANTONIO HERRERA GONZALEZ MASCULINO SEXO ",2198410550101,combo,GUATEMALA,,451,,,,BOULEVARD TEST,HH-HFC-861,200,,123,014D868216,17-Detalle de llamadas-202-Paquete HBO HD OneTV-211-Paquete FOX HD OneTV-815-TRIPARTITA-816-BUZON DE VOZ-817-DESVIO DE LLAMADA INCONDICIONAL-818-DESVIO DE LLAMADA OCUPADO-819-IDENTIFICADOR DE LLAMADA-820-LLAMADA EN ESPERA-821-TRANSFERENCIA DE LLAMADA-855-Caja adicional Tivo Mini-888-Paquete FSN HD-906-PAQUETE HP HD-907-PLAN ONETV,,,,HH-HFC-861,1503670,,Si
1503676,2021-09-21 06:55:28.0,06:55,contactInfo,PENDIENTE,"TEST TEST ",1614689690101,combo,,,416,,,,CARRETERA TEST,HH-HFC-861,200,,,G08438,17-Detalle de llamadas-202-Paquete HBO HD OneTV-211-Paquete FOX HD OneTV-815-TRIPARTITA-816-BUZON DE VOZ-817-DESVIO DE LLAMADA INCONDICIONAL-818-DESVIO DE LLAMADA OCUPADO-819-IDENTIFICADOR DE LLAMADA-820-LLAMADA EN ESPERA-821-TRANSFERENCIA DE LLAMADA-855-Caja adicional Tivo Mini-907-PLAN ONETV,,,,HH-HFC-861,1503676,,No
1503676,2021-09-21 06:55:28.0,06:55,contactInfo,PENDIENTE,"TEST TEST ",1614689690101,combo,,,451,,,,CARRETERA TEST,HH-HFC-861,200,,,G08438,17-Detalle de llamadas-202-Paquete HBO HD OneTV-211-Paquete FOX HD OneTV-815-TRIPARTITA-816-BUZON DE VOZ-817-DESVIO DE LLAMADA INCONDICIONAL-818-DESVIO DE LLAMADA OCUPADO-819-IDENTIFICADOR DE LLAMADA-820-LLAMADA EN ESPERA-821-TRANSFERENCIA DE LLAMADA-855-Caja adicional Tivo Mini-907-PLAN ONETV,,,,HH-HFC-861,1503676,,No
1503502,2021-09-17 11:42:37.0,11:42,created,PENDIENTE,"TEST TEST ",2198410550101,single,,,,,,,,,,,,,,,,,,1503502,,No
1503510,2021-09-17 12:03:34.0,12:03,created,PENDIENTE,"AA BB ",2198410550101,single,,,,,,,,,,,,,,,,,,1503510,,No
1503514,2021-09-17 12:34:13.0,12:34,created,PENDIENTE,"TEST TEST ",2198410550101,single,,,,,,,,,,,,,,,,,,1503514,,No
1503518,2021-09-17 12:34:49.0,12:34,created,PENDIENTE,"TEST TEST ",2198410550101,single,,,,,,,,,,,,,,,,,,1503518,,No
1503519,2021-09-17 12:40:22.0,12:40,created,PENDIENTE,"NAMES SURNAME ",2198410550101,single,,,,,,,,,,,,,,,,,,1503519,,No
1503523,2021-09-17 12:47:17.0,12:47,created,PENDIENTE,"ALL ACCOUNT ",2198410550102,single,,,,,,,,,,,,,,,,,,1503523,,No
1503532,2021-09-17 07:16:24.0,07:16,address,PENDIENTE,"TES TEST ",2198410550101,single,,,,,,,BOULEVARD EE,,,,,,,,,,,1503532,,No
1503558,2021-09-20 03:25:31.0,03:25,address,PENDIENTE,"TEST TEST ",2198410550102,single,,,,,,,CALLE ZDZ,,,,,,,,,,,1503558,,No
1503565,2021-09-20 04:26:16.0,04:26,address,PENDIENTE,"TEST TEST ",2198410550101,single,,,,,,,AVENIDA ASA,,,,,,,,,,,1503565,,No
1503568,2021-09-20 04:55:35.0,04:55,address,PENDIENTE,"ANTONIO HERRERA GONZALEZ MASCULINO SEXO ",2198410550102,single,GUATEMALA,,,,,,AVENIDA AS,,,,,,,,,,,1503568,,No
1503575,2021-09-20 05:54:40.0,05:54,address,PENDIENTE,"TEST TESTY ",2198410550101,single,,,,,,,BOULEVARD AS,,,,,,,,,,,1503575,,No
1503577,2021-09-20 08:07:18.0,08:07,offer,PENDIENTE,"ANTONIO HERRERA GONZALEZ MASCULINO SEXO ",2198410550101,combo,GUATEMALA,,416,,,,BOULEVARD TEST,HH-HFC-861,200,,,G08438,17-Detalle de llamadas-202-Paquete HBO HD OneTV-211-Paquete FOX HD OneTV-815-TRIPARTITA-816-BUZON DE VOZ-817-DESVIO DE LLAMADA INCONDICIONAL-818-DESVIO DE LLAMADA OCUPADO-819-IDENTIFICADOR DE LLAMADA-820-LLAMADA EN ESPERA-821-TRANSFERENCIA DE LLAMADA-855-Caja adicional Tivo Mini-907-PLAN ONETV,,,,HH-HFC-861,1503577,,No
1503577,2021-09-20 08:07:18.0,08:07,offer,PENDIENTE,"ANTONIO HERRERA GONZALEZ MASCULINO SEXO ",2198410550101,combo,GUATEMALA,,451,,,,BOULEVARD TEST,HH-HFC-861,200,,,G08438,17-Detalle de llamadas-202-Paquete HBO HD OneTV-211-Paquete FOX HD OneTV-815-TRIPARTITA-816-BUZON DE VOZ-817-DESVIO DE LLAMADA INCONDICIONAL-818-DESVIO DE LLAMADA OCUPADO-819-IDENTIFICADOR DE LLAMADA-820-LLAMADA EN ESPERA-821-TRANSFERENCIA DE LLAMADA-855-Caja adicional Tivo Mini-907-PLAN ONETV,,,,HH-HFC-861,1503577,,No
1503579,2021-09-20 06:17:02.0,06:17,address,PENDIENTE,"ANTONIO HERRERA GONZALEZ MASCULINO SEXO ",2198410550101,single,GUATEMALA,,,,,,CALLEJON SS,,,,,,,,,,,1503579,,No
1503581,2021-09-20 06:18:27.0,06:18,address,PENDIENTE,"TEST TEST ",2198410550101,single,,,,,,,CALLEJON SS,,,,,,,,,,,1503581,,No
1503585,2021-09-20 06:32:37.0,06:32,customerInfo,PENDIENTE,"TEST TEST ",1614689690101,single,,,,,,,CALLEJON AS,,,,,,,,,,,1503585,,No
1503589,2021-09-20 07:49:53.0,07:49,address,PENDIENTE,"ANTONIO HERRERA GONZALEZ MASCULINO SEXO ",2198410550101,single,,,,,,,BOULEVARD QWERTY,,,,,,,,,,,1503589,,No
1503622,2021-09-20 10:43:04.0,10:43,address,PENDIENTE,"CRISTIAN CASTRO ",2226100180301,single,,,,,,,CALLE 1,,,,,,,,,,,1503622,,No
1503625,2021-09-20 13:08:04.0,13:08,address,PENDIENTE,"ANTONIO HERRERA GONZALEZ MASCULINO SEXO ",12121212,single,,,,,,,BOULEVARD QWERTY,,,,,,,,,,,1503625,,No
1503628,2021-09-20 21:32:50.0,21:32,address,PENDIENTE,"CRISTIAN GUSTAVO CASTRO ",2226100180301,single,,,,,,,CALLE 1,,,,,,,,,,,1503628,,No
1503631,2021-09-21 02:15:15.0,02:15,address,PENDIENTE,"TEST TEST ",2198410550101,single,,,,,,,BOULEVARD TEST,,,,,,,,,,,1503631,,No
1503651,2021-09-21 03:41:58.0,03:41,address,PENDIENTE,"DFS FSDF ",2198410550101,single,,,,,,,CALLEJON 21,,,,,,,,,,,1503651,,No
1503652,2021-09-21 03:45:48.0,03:45,contactInfo,PENDIENTE,"ANTONIO HERRERA GONZALEZ MASCULINO SEXO ",2198410550101,combo,GUATEMALA,,416,,,,BOULEVARD QWERTY,HH-HFC-861,200,,,G08438,17-Detalle de llamadas-202-Paquete HBO HD OneTV-211-Paquete FOX HD OneTV-815-TRIPARTITA-816-BUZON DE VOZ-817-DESVIO DE LLAMADA INCONDICIONAL-818-DESVIO DE LLAMADA OCUPADO-819-IDENTIFICADOR DE LLAMADA-820-LLAMADA EN ESPERA-821-TRANSFERENCIA DE LLAMADA-855-Caja adicional Tivo Mini-907-PLAN ONETV,,,,HH-HFC-861,1503652,,No
1503652,2021-09-21 03:45:48.0,03:45,contactInfo,PENDIENTE,"ANTONIO HERRERA GONZALEZ MASCULINO SEXO ",2198410550101,combo,GUATEMALA,,451,,,,BOULEVARD QWERTY,HH-HFC-861,200,,,G08438,17-Detalle de llamadas-202-Paquete HBO HD OneTV-211-Paquete FOX HD OneTV-815-TRIPARTITA-816-BUZON DE VOZ-817-DESVIO DE LLAMADA INCONDICIONAL-818-DESVIO DE LLAMADA OCUPADO-819-IDENTIFICADOR DE LLAMADA-820-LLAMADA EN ESPERA-821-TRANSFERENCIA DE LLAMADA-855-Caja adicional Tivo Mini-907-PLAN ONETV,,,,HH-HFC-861,1503652,,No
1503672,2021-09-21 06:20:55.0,06:20,serviceAddress,PENDIENTE,"ANTONIO HERRERA GONZALEZ MASCULINO SEXO ",2198410550101,single,GUATEMALA,,,,,,BOULEVARD TEST,,,,,Dl5,,,,,,1503672,,No
1503674,2021-09-21 06:43:10.0,06:43,serviceAddress,PENDIENTE,"ANTONIO HERRERA GONZALEZ MASCULINO SEXO ",2198410550101,single,GUATEMALA,,,,,,BOULEVARD TEST,,,,,54525,,,,,,1503674,,No
1503677,2021-09-21 12:57:25.0,12:57,created,PENDIENTE,"TEST TEST ",2198410550101,single,,,,,,,,,,,,,,,,,,1503677,,No
1503691,2021-09-21 09:47:58.0,09:47,RECHAZADA,RECHAZADA,"TEST TEST ",2198410550101,combo,GUATEMALA,,416,,,,BOULEVARD TEST,HH-HFC-861,200,,234567,test,17-Detalle de llamadas-202-Paquete HBO HD OneTV-211-Paquete FOX HD OneTV-815-TRIPARTITA-816-BUZON DE VOZ-817-DESVIO DE LLAMADA INCONDICIONAL-818-DESVIO DE LLAMADA OCUPADO-819-IDENTIFICADOR DE LLAMADA-820-LLAMADA EN ESPERA-821-TRANSFERENCIA DE LLAMADA-855-Caja adicional Tivo Mini-888-Paquete FSN HD-906-PAQUETE HP HD-907-PLAN ONETV,,,,HH-HFC-861,1503691,,Si
